,Unnamed: 0,target_id,pval,qval,b,se_b,mean_obs,var_obs,tech_var,sigma_sq,smooth_sigma_sq,final_sigma_sq,ens_gene,ext_gene
1125,1126,F31F4.12,0.00178839680123738,0.0336048743959146,-0.7109302415021321,0.22762202132603698,4.58327257079153,0.14546507852709803,0.0099553474992998,0.0650843462945291,0.0677623293895264,0.0677623293895264,WBGene00017961,nhr-180
357,358,R10F2.6,2.7975922129928496e-05,0.0016522204513773199,-0.708070963398859,0.16901705339645598,5.855497776482659,0.126746164564854,0.00304134755892066,0.0398087989493102,0.0293933074026344,0.0398087989493102,WBGene00019997,R10F2.6
979,980,C09D4.2,0.00111892140970994,0.0241155508312918,-0.707010535169432,0.216955545529243,6.41169766884316,0.123010361831208,0.00164864614081372,0.0689559169630234,0.0195028844649837,0.0689559169630234,WBGene00015633,C09D4.2
558,559,F41C3.5.2,0.000160350118921027,0.00606490619740121,-0.706438764550772,0.18716252143979,7.867531736125421,0.18298159486630802,0.0169624163353348,0.0355822978122148,0.00843317212507522,0.0355822978122148,WBGene00018271,F41C3.5
465,466,T04C10.2a,8.14851966165063e-05,0.00369708478983432,-0.69786380023724,0.177123266758427,7.17136915197356,0.19302036695964803,0.0316068434996915,0.0154521339410737,0.0116877631154331,0.0154521339410737,WBGene00001329,epn-1
1829,1830,C25B8.6,0.007465407565597809,0.0862519738576145,-0.6974110908845129,0.260681546077758,4.73623972062837,0.22267254836176897,0.0093324445666058,0.0925998581316298,0.0614873677444388,0.0925998581316298,WBGene00003710,nhr-120
1328,1329,F44C8.3,0.00302587457437298,0.0481023053578707,-0.697037887561994,0.23508096906712497,4.96717138132972,0.16663563268807902,0.00802421483318195,0.0748703781931258,0.0533580279436864,0.0748703781931258,WBGene00003617,nhr-18
1731,1732,T17H7.7,0.0062436006069081,0.0762530243743064,-0.695545205049679,0.254340025678698,4.7634492604068095,0.147591849927022,0.00977350026806843,0.0872597727252926,0.0604548569155656,0.0872597727252926,WBGene00020551,T17H7.7
271,272,C33H5.12b,9.99025314905327e-06,0.000776558537979534,-0.6942818132170129,0.15717034595433999,6.24439968047843,0.12755709694570902,0.00671049564736892,0.0303432808237415,0.0219653857123798,0.0303432808237415,WBGene00004703,rsp-6
411,412,ZK470.2b.1,4.5865847362966295e-05,0.00235458788263699,-0.692564884913548,0.169923208245419,6.277616835117531,0.14251840905969598,0.0133038587789914,0.0300069862716326,0.0214412346799258,0.0300069862716326,WBGene00022745,ZK470.2
1276,1277,F53F4.5a,0.0026608282607344,0.0440547313364975,-0.6858934177596859,0.228294359329982,6.25243768037042,0.153233529837115,0.0128246315725858,0.0653528401802444,0.0218369418213219,0.0653528401802444,WBGene00001479,fmo-4
1226,1227,F44C8.10,0.00226698201653178,0.0390315967227454,-0.683972693439222,0.22404583411459802,4.630408089443519,0.11745534674128098,0.009558169471665741,0.0296031531500809,0.0657366342044933,0.0657366342044933,WBGene00003716,nhr-126
1865,1866,C35C5.9.1,0.00791990212052953,0.0896299743674693,-0.679653627945054,0.25594518689301504,4.95042494596198,0.14621624621371201,0.00662255169207406,0.0916393563484764,0.0539047314874996,0.0916393563484764,WBGene00007958,C35C5.9
95,96,F22D6.14,2.8215701066948803e-08,6.21691923292298e-06,-0.6788902322394119,0.12227491980657401,6.4060085650449095,0.124909670142429,0.00284734285032763,0.009390678910014641,0.0195793911702286,0.0195793911702286,WBGene00009055,F22D6.14
1534,1535,F58E6.1,0.00447911180847446,0.0616950234309938,-0.6722061107979649,0.236501823112281,5.10505923705284,0.159403325858396,0.0067350790534220295,0.0771645894497267,0.0490538526121022,0.0771645894497267,WBGene00010251,sta-2
187,188,R07H5.4,1.52455708791361e-06,0.000171455906966794,-0.669560121618404,0.139259894438668,6.88736964011481,0.15318294521964498,0.00106248590527068,0.0280274913933329,0.0140464059199358,0.0280274913933329,WBGene00011124,sdz-27
1273,1274,R11H6.4a,0.00262862891145917,0.0436240981750245,-0.668694791969572,0.22229603218195698,4.7763840119013,0.10066284907138699,0.0141514028230294,0.0119563936762989,0.0599718860627331,0.0599718860627331,WBGene00011252,R11H6.4
1575,1576,B0252.2,0.00488277413466517,0.0655053892951939,-0.6682808108806639,0.23742798645595603,5.63175232545283,0.15216681864248902,0.00351680994170873,0.0810412631870856,0.034665969954822,0.0810412631870856,WBGene00000211,asm-1
1148,1149,T25G12.3,0.0018867362993963898,0.0347182468042976,-0.667705469063783,0.214868653116451,4.76717628517045,0.0974985489822539,0.008937623154314591,0.0357061943045979,0.0603151839838021,0.0603151839838021,WBGene00020811,T25G12.3
1694,1695,F56A8.7b,0.0058789768104625,0.0733328653118635,-0.665268734598125,0.24152453312267103,4.8268062359420005,0.17626865409131895,0.0293662765105037,0.0380107866644079,0.0581348736396825,0.0581348736396825,WBGene00006798,unc-64
1781,1782,Y37A1B.2d,0.00693339062815703,0.0822168693500416,-0.663953730979807,0.24590635523838003,6.0989540623137,0.158756181329582,0.0366374111217511,0.0540674921981856,0.0244670033085144,0.0540674921981856,WBGene00003086,lst-4
1827,1828,ZC373.1a,0.007446630584933941,0.0861447169383264,-0.663405616815197,0.24789260985953598,6.738292915676321,0.130518957616509,0.001833690907604,0.090342428126854,0.0155760844107935,0.090342428126854,WBGene00013866,cbs-1
1200,1201,C35B8.4,0.00211555512775811,0.0372273430856667,-0.661630276701306,0.215268519520608,4.7611986009614995,0.144244305651406,0.00897139960888414,0.0334434532502236,0.0605394036360075,0.0605394036360075,WBGene00044743,C35B8.4
1580,1581,F31E9.6,0.00493269547494703,0.0659761623099566,-0.658218406529212,0.234125069828096,4.50385408764082,0.27954538283805297,0.0108338351900165,0.0239500728392282,0.0713879872930001,0.0713879872930001,WBGene00009299,F31E9.6
1897,1898,W02A2.2,0.008170185666356041,0.0910308623905344,-0.647316942795231,0.244736496052638,7.5421691243506395,0.24646648362213702,0.000570053494576033,0.0892738752556083,0.00965855168083759,0.0892738752556083,WBGene00001390,far-6
604,605,C54G7.2,0.000223650188387834,0.00779421915736928,-0.6470563397481259,0.17532143378044002,6.741873202146031,0.093425018716706,0.00113860813897075,0.0449677995752729,0.0155371863448465,0.0449677995752729,WBGene00016934,mboa-3
556,557,C07E3.9,0.00015899065133312,0.00603507960706672,-0.6414509817564671,0.169849287737315,6.29680897779463,0.138573300136634,0.0018006939775119602,0.0414724768397979,0.0211463759892637,0.0414724768397979,WBGene00007419,C07E3.9
746,747,T06C10.4,0.000454914445664142,0.0128758448790856,-0.630138387179304,0.179732004847542,5.29733599859505,0.10027237517175899,0.00494586607136445,0.0285311463012134,0.0435095242784106,0.0435095242784106,WBGene00001453,flp-10
1700,1701,K12C11.6,0.00593239878806574,0.0736948928179048,-0.6300213460156451,0.228974221270621,5.2884380227553605,0.134301076217167,0.0049723310830102,0.0736714599267206,0.0437570362771553,0.0736714599267206,WBGene00045052,K12C11.6
1482,1483,C13C4.5,0.00406183925942347,0.0579092835212343,-0.625836536343224,0.21780963614908,5.589022644607169,0.125986594755964,0.00344357826430853,0.0677179781347834,0.035742156631107004,0.0677179781347834,WBGene00007549,spin-1
1485,1486,Y48G10A.1.2,0.004074087901295789,0.0579666490559198,-0.6241323570050711,0.21728847062636103,5.420618966701701,0.179824783490135,0.0306723684647672,-0.006028968098974271,0.0401490507359475,0.0401490507359475,WBGene00013018,Y48G10A.1
1496,1497,W01A11.6,0.00416153735301655,0.0588408317165259,-0.6212102652053111,0.21677811689522603,4.75152170619164,0.133864140898072,0.00958446195153047,0.0092826642957331,0.0609046659954301,0.0609046659954301,WBGene00003385,moc-2
1526,1527,F40H6.6,0.00438359277770135,0.0606956791741582,-0.619869648883153,0.217562854470233,4.78608739552372,0.0757665117876318,0.0113875989963117,0.00541453884147761,0.0596127944715421,0.0596127944715421,WBGene00044412,F40H6.6
1470,1471,Y74C9A.2a.1,0.00394976333349761,0.0568020769549907,-0.613247047978147,0.212774436205726,7.844673345782371,0.104481233943939,0.000814346120047062,0.0670950949339499,0.00850501610438245,0.0670950949339499,WBGene00022276,nlp-40
562,563,K02A11.3,0.00016274531399691799,0.00610624677064687,-0.6129774944923929,0.162560344013609,6.3575699394546605,0.11535615467739099,0.0017584880140058099,0.0378803101547287,0.0202513089471285,0.0378803101547287,WBGene00010488,K02A11.3
1837,1838,Y54G2A.52,0.007524131337244559,0.0865520722869215,-0.604369463872496,0.22612610926755303,5.320048769954759,0.17183603582775697,0.00501553597078498,0.0716839899679372,0.0428810374534417,0.0716839899679372,WBGene00045397,Y54G2A.52
1915,1916,C41A3.2a,0.008403289984069709,0.0927300418231659,-0.5977670350565799,0.226820290798347,4.62855052557343,0.0805594121872555,0.0113563547550161,0.009992710498871009,0.0658148117217537,0.0658148117217537,WBGene00016559,C41A3.2
649,650,Y53G8B.4b,0.000304167665350625,0.00989101182566695,-0.594985179355145,0.16473714637093398,6.6040175897793905,0.0866893238781564,0.008230673978874841,0.032476817112782996,0.0171045170419803,0.032476817112782996,WBGene00021820,nipa-1
1210,1211,H19N07.2b,0.0021609104820380603,0.037727605550562,-0.5949145252119561,0.19396160568961,6.55800137169284,0.0754839125561667,0.0387747959888568,-0.012982745166158997,0.0176568607336809,0.0176568607336809,WBGene00010406,math-33
946,947,C52B9.7a,0.00100810237549836,0.0225258248623745,-0.5934672286875661,0.18048086421253598,5.84575826229015,0.141890118752272,0.0031601987978531303,0.0456998147225026,0.0296088319220673,0.0456998147225026,WBGene00003907,paf-2
1906,1907,C35A5.6a,0.00830286596830572,0.0919578287940743,-0.5929328245291501,0.22463839415041298,4.733795313679249,0.0871993309814965,0.0141123609988455,0.0235951884528186,0.0615812511908692,0.0615812511908692,WBGene00007950,C35A5.6
933,934,Y40B10A.9,0.0009583622582447529,0.0216944895354056,-0.5924025941347161,0.17938149621936197,5.30024286259463,0.0873085639714407,0.0048377559834129604,0.0322973003380662,0.0434288257954326,0.0434288257954326,WBGene00021493,Y40B10A.9
1988,1989,C02F5.7b.1,0.00930434332982711,0.0988826891435114,-0.589955323116823,0.22684792754974697,6.46071178453848,0.107296066928838,0.0225662671086828,0.0546237062417402,0.0188645911278767,0.0546237062417402,WBGene00015350,C02F5.7
1849,1850,F17C11.9b.1,0.0076681932532367296,0.0876370864611806,-0.589418078791898,0.221058799278156,8.015846488809169,0.18794704683648,0.0652837029019528,-0.007318230819280409,0.008016786205497109,0.008016786205497109,WBGene00008920,eef-1G
1017,1018,C04F12.3,0.00129338427039991,0.0268624986533058,-0.5875834451410279,0.18262431530618897,5.2425646773232994,0.104926080267475,0.00498200451753236,0.0385325858332715,0.0450454562940491,0.0450454562940491,WBGene00002069,ikb-1
751,752,Y105E8B.1c,0.00046449057969964405,0.013059473838549999,-0.5870882627804351,0.167718413313617,6.50975844387516,0.11217680595586699,0.007042825860848071,0.0351513733858079,0.0182494872494055,0.0351513733858079,WBGene00002978,lev-11
1515,1516,F58B6.2,0.00429076679195308,0.0599116382357608,-0.583361000562483,0.20426131077447102,4.91394714881915,0.0974241089610144,0.007467951178669671,0.0130213514324297,0.0551160734402876,0.0551160734402876,WBGene00019030,exc-6
1888,1889,K01A2.8a,0.00814363027218136,0.0908658074415728,-0.582293171783019,0.22006077856203002,4.78402831449992,0.180915161695332,0.0129513528303785,0.0353006648608778,0.0596887665616117,0.0596887665616117,WBGene00019282,mps-2
184,185,Y48G9A.9a,1.45142511557663e-06,0.000165878276857496,-0.58144587241633,0.120686759633355,6.379353985644809,0.0731729040903823,0.00190336195251937,0.0197189288268556,0.0199445789736794,0.0199445789736794,WBGene00021702,Y48G9A.9
1872,1873,C01B10.3,0.007961440188257821,0.0898658632062904,-0.5811577683858891,0.21899898568672602,6.282258892860369,0.10020667045922801,0.00199477339625247,0.0699460602014699,0.0213693807113493,0.0699460602014699,WBGene00015278,C01B10.3
1933,1934,Y17G9B.4a,0.00864016285157253,0.0944565476581168,-0.579872522610517,0.220821952828892,5.04489459270805,0.13918334311153602,0.0222520181766725,0.0253372109835247,0.0508914841000758,0.0508914841000758,WBGene00021201,Y17G9B.4
584,585,Y37D8A.16,0.000199314427289026,0.007191305351829141,-0.5797262023811179,0.155845243480736,5.69386519668199,0.156727498916984,0.00329327701248735,0.0306511701693186,0.0331383328608674,0.0331383328608674,WBGene00012554,Y37D8A.16
1710,1711,T18D3.6,0.00602594973991165,0.0744632702226488,-0.5739556435317299,0.208987310565547,4.84495313993895,0.0646231598947101,0.00802290137675848,0.00973465382127418,0.0574906425893723,0.0574906425893723,WBGene00011823,T18D3.6
1356,1357,Y94H6A.9b,0.00319616227463217,0.0497984222347443,-0.5728705506728969,0.19431107939519,6.580240767442731,0.102631327063489,0.0392469361016955,0.00604798314484925,0.01738825726189,0.01738825726189,WBGene00022381,ubxn-2
574,575,C05A2.1,0.000183535604809356,0.006748683986929079,-0.567167892026921,0.151622297812526,5.762355438134249,0.0810504500377302,0.00297519811570975,0.0312946594392579,0.031508783675216,0.031508783675216,WBGene00004083,pph-1
1172,1173,Y53C10A.13,0.00199385922059578,0.035938760017951,-0.565437637074735,0.182921716724416,5.24826584118986,0.0640404151307805,0.00530637714281159,0.0147102936842729,0.0448841545312995,0.0448841545312995,WBGene00014917,fbxa-122
1176,1177,Y37B11A.3,0.00201584152031676,0.0362331340004725,-0.563771864774529,0.18257520683482104,5.378107122884621,0.12442810337490301,0.00870608754296644,0.00602618802075285,0.0412944716832003,0.0412944716832003,WBGene00021345,Y37B11A.3
1079,1080,C16C8.13,0.00157198711659101,0.0307687759562529,-0.56062053437489,0.17735234000606698,5.35219986851072,0.0877342801129948,0.00518171347642746,0.010636609701186,0.041999065282014005,0.041999065282014005,WBGene00015851,C16C8.13
1714,1715,C47B2.1,0.0060744044425191,0.0748869580922341,-0.550960967844426,0.200806716527042,4.959453716588441,0.10119024231853599,0.00687574017883708,0.0135416402096131,0.0536092659247204,0.0536092659247204,WBGene00008130,fbxa-140
1546,1547,C25G6.2,0.00454969944055046,0.0622068702222195,-0.5501471661405761,0.193898204349945,5.54904918716702,0.12147304077484401,0.00406020541743315,0.0523345650577661,0.0367660011544253,0.0523345650577661,WBGene00006635,tsp-9
219,220,ZK673.2,4.1459781326127e-06,0.000398447343899229,-0.5432507110145479,0.11799724655453099,8.44577682465886,0.0632633574118754,0.00022467159154969702,0.0206603537001264,0.007226176602443429,0.0206603537001264,WBGene00014058,ZK673.2
1240,1241,F53H2.3c,0.00235899209084959,0.0401903060248451,-0.540961412426113,0.177897186968037,6.616741153660611,0.0764805203566226,0.0100141233298407,0.0374569903668702,0.0169541940259517,0.0374569903668702,WBGene00010006,F53H2.3
1532,1533,ZK488.2,0.0044393057733692,0.0612265113935714,-0.5406247880459849,0.19001748827044,5.1347356929546395,0.0680283417387719,0.00599219371630442,0.0305899521433119,0.0481677750566061,0.0481677750566061,WBGene00003680,nhr-90
496,497,ZC410.3a,0.000109304241893847,0.00465148499539213,-0.537910863485296,0.139032712284224,6.725839896231769,0.0738621534621226,0.0132829740891384,0.00464546630391383,0.0157121685385232,0.0157121685385232,WBGene00013881,mans-4
685,686,F23F1.6,0.00036709434924796,0.011314104702841998,-0.5343309205484029,0.149980238683145,5.78996110803942,0.0878901780486575,0.00287177613871131,0.0231906360783521,0.0308693318544683,0.0308693318544683,WBGene00017747,F23F1.6
485,486,F55B12.5.1,0.000100989963487836,0.00439347900827845,-0.519301758208228,0.13355836105528002,6.83854235985512,0.0952371632284116,0.0085472041158814,0.0182095495957774,0.0145265849205719,0.0182095495957774,WBGene00003812,nrf-5
581,582,ZK795.1,0.000193513600068484,0.00703215822688024,-0.516484427239412,0.13856660165210902,5.998285454682599,0.0640754520350305,0.00240699607908898,0.0113796508070293,0.0263940585610324,0.0263940585610324,WBGene00014081,ZK795.1
1806,1807,C29G2.6,0.00723317542687116,0.0846325556449014,-0.514765231021421,0.191653670162702,5.632101483168429,0.0878985105290862,0.0036040695107793603,0.051492624419471,0.0346572580331197,0.051492624419471,WBGene00016234,C29G2.6
964,965,T28B8.1.1,0.00105394448902694,0.023091759929012,-0.514171145378903,0.15696450176826998,7.4349660166812095,0.0741201333253252,0.000813848320320268,0.0361429339027216,0.0101625330905969,0.0361429339027216,WBGene00012113,T28B8.1
77,78,F42G9.7,8.140618699375408e-09,2.2066295020627497e-06,-0.5127435989996311,0.0889327503997112,7.250641427758599,0.0736022621024191,0.00069643490068333,0.00747780833469628,0.0111671162398027,0.0111671162398027,WBGene00004922,snt-2
1679,1680,K07C10.1,0.005731376600678671,0.0721300568262793,-0.512402588866646,0.18546721335219196,6.409686230566519,0.0735130381773139,0.0016622280083551,0.0499349028345859,0.0195298764361075,0.0499349028345859,WBGene00004227,ptr-13
1588,1589,D1044.1,0.0050000980789504205,0.066530568711925,-0.510802162807151,0.181972628332725,5.26393823608249,0.10526477406872001,0.005228561255151871,0.0359159828498018,0.0444424949383284,0.0444424949383284,WBGene00017027,D1044.1
990,991,ZC373.4,0.00117393334546675,0.0250458856944536,-0.506875039644636,0.156195173948211,5.74286844155272,0.0741433339279651,0.00319330800896208,0.0334020905381055,0.031966284768731,0.0334020905381055,WBGene00013869,ZC373.4
1023,1024,F54C9.10.1,0.0013121827430073,0.0270932419291048,-0.502992511227372,0.15653446955317002,6.7693899366265,0.0651697423697383,0.0215129014120218,0.00798806854290998,0.0152416588254169,0.0152416588254169,WBGene00000187,arl-1
1065,1066,B0280.3.1,0.00148764440202585,0.0295058776660719,-0.501571496020675,0.157871699187307,7.12175931214521,0.0568134080613428,0.0253405628112101,0.0021971774937573,0.0120446472952211,0.0120446472952211,WBGene00015101,rpia-1
1266,1267,ZK484.1a,0.00257265741842903,0.0428972364336316,-0.5006911632466401,0.166085337548929,7.933493583454981,0.084835873364545,0.0220713696422039,0.0193051393809085,0.00823742660892843,0.0193051393809085,WBGene00022748,ZK484.1
278,279,W04B5.3a,1.14523134850615e-05,0.000867871914031022,-0.497673924852298,0.11342318814724799,6.89085399351269,0.0546963631928969,0.0019502128426577801,0.0173470165715713,0.0140129435593629,0.0173470165715713,WBGene00021020,W04B5.3
337,338,Y65B4BL.5b,2.32721301123141e-05,0.0014557474762268,-0.49595340179761105,0.117220740011377,9.25861832908362,0.0751805904604883,0.0019523151167287602,0.0186587377164936,0.007068755520286941,0.0186587377164936,WBGene00022037,acs-13
1070,1071,Y66D12A.24,0.00152892179299375,0.0301830004381577,-0.490355240924188,0.15472830703878301,5.71432852648879,0.0598529746430993,0.00326606487454048,0.0319859883805394,0.0326452086240914,0.0326452086240914,WBGene00013448,Y66D12A.24
940,941,C44B12.1,0.000979337749408974,0.0220043974875175,-0.4864927568418971,0.147583214570496,10.304794627988802,0.0902571502639471,3.363108636994461e-05,0.0326375767480715,0.009563667378063521,0.0326375767480715,WBGene00016636,perm-2
383,384,F15G9.1b,3.68957622697279e-05,0.00202650707638766,-0.481555907318502,0.11670954010701799,6.557139014862269,0.0993461376127601,0.0027643385192556397,0.0146338787065203,0.0176673366087317,0.0176673366087317,WBGene00008865,F15G9.1
1771,1772,Y37A1C.1d,0.0067819259219824,0.0809620955793916,-0.48102254768803604,0.177671725092988,6.93003048531788,0.0764063725908157,0.0194686020451897,0.0278822608010879,0.0136442031442163,0.0278822608010879,WBGene00012543,nkcc-1
1935,1936,F46G10.2,0.00866027079891036,0.0944809625910019,-0.47461338621080706,0.18079257692766898,5.29310233236225,0.0742289488874365,0.00540173615571256,0.0155308245358551,0.0436271976525082,0.0436271976525082,WBGene00009797,F46G10.2
1919,1920,B0302.5,0.00847243043808425,0.0932982274752163,-0.47406756095816205,0.180073124496915,6.21857544227048,0.0788513918661777,0.0019050753526173101,0.0467344198965048,0.022385000047009,0.0467344198965048,WBGene00015122,B0302.5
1076,1077,Y44A6C.1,0.00155147224472495,0.0304813777903237,-0.46747298982933094,0.14770641328110998,6.500871160784089,0.0636893284371796,0.0015282717399694198,0.0311975050465856,0.0183600527780266,0.0311975050465856,WBGene00012850,Y44A6C.1
1607,1608,Y48G1BL.1,0.005174652424455721,0.0680395996332507,-0.46560300217925704,0.166527329023483,5.60923657809711,0.0447194706264062,0.00636642221204724,0.011608909946744,0.0352306047554957,0.0352306047554957,WBGene00021662,snpc-3.3
1241,1242,B0546.4c.3,0.0023768973381362198,0.040462753961525,-0.45810782836230396,0.150763394026805,5.851355109614639,0.0530984085379252,0.00460958740724242,0.0177730392696709,0.0294848140604799,0.0294848140604799,WBGene00015251,B0546.4
883,884,Y102A5C.2,0.000804353430098376,0.0192332474119694,-0.45575173134778096,0.135992830948321,6.046371515380289,0.0343173173505142,0.0022872603317093104,0.004936452189701179,0.0254538147722984,0.0254538147722984,WBGene00013611,Y102A5C.2
487,488,C42D8.8a,0.000103403920078055,0.00447942824463842,-0.446229148776695,0.11493456439117301,8.13130937983992,0.0510159899936514,0.000387759122391241,0.0194271720152917,0.0077495057493794,0.0194271720152917,WBGene00000149,apl-1
1590,1591,K02F3.12b,0.00501831389921915,0.0666686791279248,-0.44099555781094996,0.157169713581094,7.19907070800309,0.0542390407348116,0.024235616705207002,0.0128178615955377,0.0114988617663057,0.0128178615955377,WBGene00019334,K02F3.12
1597,1598,T01B11.5a,0.00506814325210379,0.0670561656941367,-0.43949314964773295,0.156812284086461,5.84204049136987,0.0649325343079289,0.00719367941540801,0.0243242518631599,0.0296914592452115,0.0296914592452115,WBGene00006220,str-176
1820,1821,M01A8.2b,0.007407455459144979,0.0859396785055714,-0.43355691997566903,0.16189888705574698,5.77134662098867,0.0760775231258315,0.00801748515823802,0.0205980667097375,0.0312993892865962,0.0312993892865962,WBGene00010796,clip-1
925,926,F38E9.1,0.000929408289854815,0.0212208201645792,-0.431884938394955,0.130436771514988,6.1767856489597595,0.12299535789963599,0.00191011858432515,0.0236105084605548,0.0230865140344487,0.0236105084605548,WBGene00018184,F38E9.1
1243,1244,F56A8.7a,0.0023883869763325397,0.0405929789715426,-0.426366993364486,0.140384617407079,6.026569168380799,0.0561095671222102,0.00372509359135865,0.0234437995715461,0.0258366676154393,0.0258366676154393,WBGene00006798,unc-64
1461,1462,Y47H9C.11,0.0038459712427033397,0.0556192681152371,-0.426298478309296,0.147481256690011,5.83894341460505,0.0829529480559599,0.0028656398435851697,0.0121031914681865,0.0297604417687122,0.0297604417687122,WBGene00012954,fbxa-217
1835,1836,Y50D4A.5,0.00751236697225892,0.08648273030826802,-0.408026477645372,0.1526339893396,5.76499239866441,0.0469143716940724,0.00349844185659465,0.016639772198294,0.0314472601959871,0.0314472601959871,WBGene00021739,Y50D4A.5
1728,1729,C34D4.10,0.00623533147007304,0.0762484749981228,-0.40718744968574705,0.148872491971388,5.81168550457576,0.0331067220722428,0.00287112464668614,0.0108073747214016,0.0303734036519704,0.0303734036519704,WBGene00016402,C34D4.10
801,802,ZK616.6b,0.000587030896056967,0.0154758032859507,-0.40346124008822903,0.117369285297885,6.768239518249509,0.0420440502959973,0.0054094321935964605,-0.00300220597911062,0.0152538915034082,0.0152538915034082,WBGene00022776,perm-3
773,774,K02F3.4.1,0.000524784067815773,0.0143352836509417,-0.390460988878825,0.11259693884628501,8.15865947820024,0.10438034838012801,0.00042777448033344,0.0185893314759976,0.00769248669225375,0.0185893314759976,WBGene00019327,zip-2
745,746,W09G3.2,0.00045388593821867306,0.0128731758729081,-0.389409762902242,0.111050802698151,6.60628309750583,0.0509903897207377,0.00142074850227404,0.0143955668836207,0.0170776726675816,0.0170776726675816,WBGene00012366,maea-1
1330,1331,F54E7.7,0.00303286264483631,0.0481771712244733,-0.38743494839052506,0.130696465396256,6.153979742520731,0.0763278374952085,0.0021412842322625,0.0213471793599068,0.0234810648683495,0.0234810648683495,WBGene00004321,rcn-1
1780,1781,T03D3.5,0.00693285043575751,0.0822168693500416,-0.38557197945741495,0.142801652397052,5.922471671093611,0.0326654751958095,0.0026398836109836,0.007380304880889779,0.0279485842800092,0.0279485842800092,WBGene00020183,T03D3.5
1727,1728,K11H12.8c,0.00618780986492488,0.0757111481331636,-0.379058360312785,0.13846073804951503,6.61525469982311,0.0528031143640954,0.0117853637843335,0.0095923066832992,0.016971700187491,0.016971700187491,WBGene00019664,K11H12.8
760,761,R11D1.9,0.000494453519199759,0.0137374911385552,-0.37803329271589703,0.108513533417124,6.66979062339641,0.0275113263661749,0.0013233662173792698,0.0070028522956334,0.0163394141846247,0.0163394141846247,WBGene00011247,mrpl-49
971,972,F55A12.7,0.00108397446800256,0.0235584732871883,-0.37757615994914795,0.11554542308419802,6.48066969215222,0.0457123529958579,0.00141324189981053,0.0139648515354371,0.0186128752937488,0.0186128752937488,WBGene00000150,apm-1
615,616,C01G5.5,0.000243155825891555,0.00834585004354732,-0.370769838458296,0.10104474864153698,6.8695937062859596,0.0361719130247823,0.00109626636866947,0.00523227074583029,0.0142187954733776,0.0142187954733776,WBGene00015307,C01G5.5
895,896,F07F6.8,0.000832637467312081,0.0196539243603673,-0.36912090027736894,0.110458658989192,7.69497237473385,0.0354054713227077,0.000497438042751951,0.0178042349757841,0.00902782543086098,0.0178042349757841,WBGene00017220,F07F6.8
1242,1243,F28F8.9c,0.00237933677371748,0.0404716954197174,-0.36432694883833794,0.11991228175707001,6.558271082214871,0.0467715779027985,0.00391484776069347,0.00251602929215768,0.0176535852135868,0.0176535852135868,WBGene00044188,F28F8.9
1480,1481,Y54G2A.4,0.00404056024223894,0.0576837037148264,-0.36402340971594604,0.12661781992158302,6.24366436299157,0.0471052216017149,0.00207092141776273,0.015841218772042,0.0219771870647787,0.0219771870647787,WBGene00021870,samt-1
1644,1645,K08F11.4b.1,0.0054915007008462,0.0705387602174917,-0.36190130703842,0.13033536518350902,6.58317656428823,0.0412775974330823,0.008127933321226171,0.00932302415071979,0.0173530278050519,0.0173530278050519,WBGene00006968,yars-1
1186,1187,C29E4.5a,0.00207472722734482,0.0369553140419138,-0.359099871327582,0.11661656066143303,6.4697740203359695,0.0510368736894389,0.00164906916227726,0.0111869721250002,0.0187500641684754,0.0187500641684754,WBGene00016203,tag-250
1235,1236,C03G6.19,0.00232392730687014,0.0397530704281193,-0.35828877226546296,0.11765025120857199,6.537896688361571,0.0326261236632982,0.00151966559754214,0.019242706816618,0.0179022294669405,0.019242706816618,WBGene00005647,srp-6
1572,1573,W06H8.1a,0.00484503463480674,0.065123056124424,-0.347852509527122,0.123476295224849,7.30582720424209,0.0373986857807028,0.00500597739551138,0.0178636158281699,0.0108409705485035,0.0178636158281699,WBGene00004373,rme-1
1039,1040,E01G4.1,0.00137767968072959,0.0280079629708323,-0.342583377907091,0.107081166117209,7.7886282922138,0.0314721919904838,0.000388007851523473,0.0168115563540084,0.00869002884278875,0.0168115563540084,WBGene00008444,tbc-14
814,815,T27E9.7.1,0.000621168621927141,0.0161231819192431,-0.341337828349116,0.0997422538535591,9.258048445497261,0.0311121388624973,0.00146303902199396,0.0134597367836878,0.0070682890406806795,0.0134597367836878,WBGene00012097,abcf-2
1505,1506,C54G4.7.2,0.00425603257503378,0.0597115439508555,-0.3378647013945661,0.118195088933916,7.23509899727488,0.0239131075262163,0.00969075632694367,-1.39818832169854e-05,0.0112643622452008,0.0112643622452008,WBGene00008317,C54G4.7
1726,1727,Y54E10A.9c.2,0.00617166211076999,0.0755572970515401,-0.335858461871932,0.12264237694531402,7.15861538269693,0.0750209950971244,0.00681452671596402,0.0157472022182308,0.0117772379437781,0.0157472022182308,WBGene00006888,vbh-1
1310,1311,K01C8.7a,0.0029171222499027698,0.0469738885983962,-0.33028070833266304,0.11096878095537599,6.64264183807695,0.0426555008953256,0.0018195332211339602,0.006753633506275921,0.0166515722989492,0.0166515722989492,WBGene00010459,K01C8.7
1618,1619,T22D1.3e.4,0.005226471729288439,0.0682697245877057,-0.32190793755987895,0.11526625349055199,7.269018839689849,0.0761819246802297,0.00661032692500109,0.013319136865620999,0.0110551854226144,0.013319136865620999,WBGene00020682,T22D1.3
